ID,Timestamp,Contents,Attachments
826450768340713513,2021-03-30 13:40:17.885000+00:00,"Arctic Grayling- honestly a pretty good fish Northwest Territories. I'm sure all like 45,000 people that live there are proud.",https://cdn.discordapp.com/attachments/806614781083516958/826450768021684244/unknown.jpeg
826450272804667433,2021-03-30 13:38:19.740000+00:00,A walleye,https://cdn.discordapp.com/attachments/806614781083516958/826450272234110976/unknown.gif
826449763703848980,2021-03-30 13:36:18.361000+00:00,"Okay, while trying to research for another fish fact I realized I sorta ignored that other nations have symbols that are sometimes fish. To make up for that here's some info for Zero and the Canadians. 
6 of the provinces and territories of Canada have a fish as an official symbol. The most common is the Walleye, with both Manitoba and Saskatchewan selecting it. The brook trout from the United States makes an appearance, the provincial symbol of Nova Scotia. The only territory to choose a symbol seems to be the Northwest Territories, which chose the Arctic Grayling. Just because I listed the rest, Alberta chose the bull trout and Britsh Columbia is ""Pacific Salmon"" (not a species BC but fine at least you tried). The rest have no fishy symbol assigned as far as I can find.
 I did promise a walleye fact so don't worry that's coming.
Edit: grammar",
826083949641203712,2021-03-29 13:22:41.492000+00:00,"This image shows the most valuable morphs, with the prized ""platinum"" on the bottom",https://cdn.discordapp.com/attachments/806614781083516958/826083949473955870/unknown.jpeg
826082282053435392,2021-03-29 13:16:03.908000+00:00,"Another Asian Arowana, this one is the gold morph. This morph is often used in Japan as a symbol of wealth. Golden morphs are still valuable, but the reds are the big deal right now.",https://cdn.discordapp.com/attachments/806614781083516958/826082281801121802/unknown.jpeg
826081939882115114,2021-03-29 13:14:42.328000+00:00,"An Asian Arowana, a ""Super red"", one of the most valuable color morphs due to the symbolism of red in China. This specimen likely sold for over 50,000$.",https://cdn.discordapp.com/attachments/806614781083516958/826081939928776725/unknown.jpeg
826080682328457286,2021-03-29 13:09:42.504000+00:00,"Silver Arowana, native to South America",https://cdn.discordapp.com/attachments/806614781083516958/826080682178117642/unknown.jpeg
826080465144250438,2021-03-29 13:08:50.723000+00:00,"Let's talk about Arowana. Arowana are a beautiful species of fish. They are elongated and covered in large armored scales. They live in lakes and rivers and often prefer very good water quality. The species of the group are scattered across South America, Asia, Africa, and Australia, suggesting that the common ancestor was on a supercontinent when those landmasses were together. You'll sometimes hear them called bony-tongues, which is an accurate description. They are usually specialized top feeders, catching insects and birds right out of the air above the water. 
They are famous pet fish as well. They come in beautiful silvers, golds, and reds. They grow large, and any keeper who has space and time to house one is likely trying to show off. The Asian Arowana is endangered and therefore banned from import to the United States, but is still kept by thousands of people illegally. Asia is where the trade in Arowana is the most important. Japan, China, Singapore, and many other southeast Asian countries have established them as a symbol of luck and/or wealth. Some Asian Arowana (the species) sell for over 300,000 American Dollars $. If you're ever interested in this crazy world check out The Dragon Behind the Glass a book by Emily Voigt. It is a fantastic exploration of the Arowana and the people who are interested in it. 
The Asian Arowana is endangered due to capture for the pet trade, although almost all the pet trade uses breeding facilities with high fences and armed guards. Habitat destruction for palm oil plantations is a huge problem as well.",
825720225642315846,2021-03-28 13:17:22.933000+00:00,A sketch created from a description of one that washed up in Bermuda. You can see where sea serpent comes from. Just as a note this is obviously not accurate.,https://cdn.discordapp.com/attachments/806614781083516958/825720225525661696/unknown.jpeg
825720011137351691,2021-03-28 13:16:31.791000+00:00,"A juvenile giant oarfish that was supposedly released alive back into the ocean, although I personally doubt it survived",https://cdn.discordapp.com/attachments/806614781083516958/825720010730111046/unknown.jpeg
825719601291067452,2021-03-28 13:14:54.076000+00:00,A model of an oarfish in the position it's seen most often when healthy,https://cdn.discordapp.com/attachments/806614781083516958/825719601106911232/unknown.jpeg
825718977618772040,2021-03-28 13:12:25.381000+00:00,Giant oarfish being held up by some military men **WARNING- dead fish although most of these guys are found dead this one is a bit grim**,https://cdn.discordapp.com/attachments/806614781083516958/825718977585610812/SPOILER_Giant_Oarfish.jpg
825718636424462347,2021-03-28 13:11:04.034000+00:00,"Let's do oarfish! Oarfish are a weird one. The most defining feature of these guys is their elongated shape, with the largest one recorded being 26 feet (8m). There are apparently unconfirmed sightings up to 56 feet (17m).  They live in the deep ocean, 660 ft (200 m) to 300 ft (1,000 meters). They are most often seen swimming vertically when in their natural habitat. This is likely to be able to see their prey in silhouette. However, they have rarely been seen in their natural habitat. Almost all human sightings have been animals that are dead or dying and have been caught or washed ashore. 
These guys likely contributed to the myth of sea monsters. They would wash up on shore and be described in words as a massive snakelike fish monster, and people would run with it. There are some weird things about them. A report by some scientists in New Zealand reports that they gave electric shocks when touched. Something that hasn't been observed before or since. Oarfish in Japan can be interpreted as a sign of earthquakes to come. 
Most of these guys are not evaluated or least concern as far as conservation status goes. Humans do fish them, but only for sport, apparently, the flesh is jelly-like and distasteful.",
825445024002867201,2021-03-27 19:03:49.749000+00:00,Here's an icefish larva... Hope I get to fish fact these guys someday they're pretty cool.,https://cdn.discordapp.com/attachments/806614781083516958/825445023662211082/Icefishuk.png
825444252829483028,2021-03-27 19:00:45.887000+00:00,"This image is a bit confusing, but what you're seeing is a pair of tweezers with a droplet of water between them. In that water is a herring larva. To the right you see a match head for scale.",https://cdn.discordapp.com/attachments/806614781083516958/825444252510191676/Clupealarvamatchkils.png
825443902982455306,2021-03-27 18:59:22.477000+00:00,"Baby Bluefin Tuna, at this size hardly a cm long, but will eventually get huge",https://cdn.discordapp.com/attachments/806614781083516958/825443902763958323/Larval_stage_of_bluefin_tuna.png
825443733695627284,2021-03-27 18:58:42.116000+00:00,Planktonic cod larva,https://cdn.discordapp.com/attachments/806614781083516958/825443733465595954/Pacific_cod_larvae.png
825443644864593951,2021-03-27 18:58:20.937000+00:00,"Okay so the Mola brings up a good point about plankton. The Mola used to be thought of as plankton. Plankton is frequently defined as any organism that is primarily moved by the ocean’s currents. So, most fish are not plankton at least as adults as they can swim against the currents if they so choose. People used to think that the Mola was just moved by currents and therefore thought that they were plankton. With further study we know that that's not true, from the past fact you know that they swim pretty fast. 
However, many fish are plankton especially early in their life! Anything that is only plankton for a bit of their life is known as meroplankton (the opposite is holoplankton). A ton of fish do this. Often when looking at plankton nets you can find hundreds of larval fish. These planktonic fish are sometimes called Ichthyoplankton. Being in the plankton can help spread your species out, using the ocean currents to move you far away from where you were born, spreading out the species.
Edit: Lolol whoops smashed the ctrl v when copying from word where I typed it!",
